"FL2009P4_cov.sum","FP.GCC_cov.sum","H1306_1_cov.sum","H1306_2_cov.sum","H1306_3_cov.sum","ND822Pi_cov.sum","US0400009_cov.sum","US100006_cov.sum"
"PITG_03211",17.3182066848008,40.5206916654727,25.0839213139313,72.4805646092583,29.1444349873116,27.9926890091941,22.0823549785404,24.3039509390253
"PITG_03212",17.5077631094767,46.6958206093322,29.709687103589,76.5668910522544,37.4784951897969,25.7640028112797,20.6446393151566,27.9772246781126
"PITG_03213",16.3374968457461,38.8458882958294,19.3646058050724,53.0847679601611,25.2976811010289,21.0660037188301,18.4425944066092,23.8782948913844
"PITG_03214",9.36685690644638,21.0621084952046,8.6174935570709,24.6866496781402,10.0031227919918,11.0419455864345,10.3137842866231,12.9400151779025
"PITG_03215",8.42761737206578,24.5352569943713,14.4855721245822,32.7614404827872,12.2267658838435,9.8881676487265,9.18018399658674,8.83938603470409
"PITG_03216",13.5190457788404,39.5891331851346,12.4734006194626,31.1989567533743,11.7234572878923,18.7587909899504,7.93467507803573,19.1666363238778
"PITG_03219",15.2847708127016,42.7883207761253,19.8821725740049,51.1464490468694,21.7293362097457,19.6998084554465,15.5371169614777,20.8777088046936
"PITG_03220",17.064356263863,48.8521683517484,24.414533723909,55.3828387950576,27.407767484617,25.4717819704757,17.5428246691561,23.1466086882929
"PITG_03221",12.445899045747,41.721456139448,18.2832133437458,45.5141899772634,17.7340219617638,19.0502575068039,18.5699140409299,17.4613228377357
"PITG_03222",6.22974404051559,30.3147653100781,8.14236962497825,23.3994122213703,27.4840713982984,9.07262883193042,7.83882918699434,9.21158383344454
"PITG_03223",18.9045707488909,41.3033376643139,22.3043927564305,55.8428359043977,25.990103831988,23.9024223291202,21.5464651649294,24.6922474143838
"PITG_03224",16.9204703962985,48.6777039551489,24.2405921735025,51.9647606028398,26.9101302784539,23.4531707403951,19.2648441739217,23.1400675658048
"PITG_03225",16.5881562171728,47.8407735878137,22.5938502159873,57.7103145465868,25.1660006986907,24.6729144643531,18.985604934535,22.7796946405282
"PITG_03226",14.0017272963895,42.578323403638,25.8407604175169,54.0484363045772,25.4167487528255,23.4376545081142,19.1538059994129,25.8161833033506
"PITG_03227",10.7306418211795,39.4439862915514,16.0593266479077,44.7905983261587,19.4012516137893,25.1115088438953,16.9369975427026,25.3799449477735
"PITG_03228",16.5957605391106,39.8401534330722,23.4679450234937,57.6764787876871,21.941661683098,22.9198026512765,23.4110680231835,24.1130668464247
"PITG_03229",15.1042942569661,39.2560561774477,19.4545504663094,52.4383616010096,17.5252551928584,26.1725095562887,22.6773494988468,23.5893754747415
"PITG_03230",18.7026371379237,43.7369627291579,20.8624786283847,58.2478318250121,32.1949964363318,22.7260490737161,21.0846311420884,23.8789089870493
"PITG_03231",16.6244300675743,47.5922807362788,21.6435075597627,57.6992891532822,24.4981905906984,24.1157141212838,24.1148428004771,23.1497926601571
"PITG_03232",16.4082705653728,45.1077158657233,20.8919057263029,57.2749310189233,23.3620997957131,23.2636456775981,20.6344535493712,22.9309087396171
"PITG_03233",17.3101885011065,45.1828166041846,21.6590294644524,59.5439558090358,25.4051437673212,25.0100973571433,23.1976015785485,24.5571359913752
"PITG_03234",17.4866449767163,46.6101636519427,22.7636709984471,59.8854584993568,28.323391732287,22.095474334985,18.4994300551975,23.1460012560578
"PITG_03235",20.9190821987829,41.0966607971589,24.4557362786199,54.9701190923032,20.8757851625826,26.7270532803074,21.8432085961665,26.7578133588144
"PITG_03236",15.3279464326941,50.1535161846626,23.0788317079167,62.9189733399203,29.38046716595,23.2613644221485,24.1260909170512,24.8153416940973
"PITG_03237",18.488528539161,49.4034413030322,22.394743492997,56.2787611367463,18.7904321106442,22.7246885891947,20.2137333367112,26.0521564561427
"PITG_03238",19.0220757188705,48.7577628043919,23.916356201057,64.6216723119131,32.6241856445913,25.261988029843,20.3588647652519,23.5768982443727
"PITG_03239",15.4763200149335,45.6528941271861,22.5602826063012,59.6375650337617,29.8134669901135,24.2887237229423,17.8305233220296,23.9734798680311
"PITG_03240",17.822705246199,43.1658927414373,22.5548735422956,56.9737215155082,31.6406482479021,23.6955735788686,22.0740485317157,23.0328375382144
"PITG_03241",17.4847075764583,46.5112884038689,22.3203969092268,55.5978138173025,24.2305455789294,25.891616641449,19.1278023834667,25.6126768901134
"PITG_03242",15.6610112722753,40.8019826670905,20.5517453036992,53.4090994219035,26.1388355851539,21.8001906489727,20.0620815526328,22.7460644831971
"PITG_03243",19.3195183284029,45.4315055789809,22.0052176876885,55.8875234472978,27.0635833711069,25.839219015522,25.941576924265,24.956763476797
"PITG_03244",17.9730101603319,48.504212314453,23.181457770343,61.7418252503142,23.9036617184549,24.4957736992065,26.0575934043911,23.9107960296448
"PITG_03245",19.1051909488132,39.9866659010218,24.2798389462153,58.105221698597,24.1898554168492,25.5448583512861,19.4115448259814,24.5759058312021
"PITG_03246",16.2198230697314,44.1862026981862,22.4264882850162,57.5236340115875,26.8354829686188,23.9707689035854,20.1237593557316,22.6682832640698
"PITG_03249",18.523619312274,51.3079519032977,22.012036796299,56.9136821220398,20.3891777658619,24.0000427484319,37.3410166011779,30.1351593975422
"PITG_03250",17.0081148472237,68.5818516360778,31.9991586210672,80.5351975708782,33.7322265269017,31.1837568912072,42.5806514032956,31.1895613390214
"PITG_03252",16.7046952077935,45.8316949353218,20.9895993418457,59.5780308128129,25.4763998233227,19.7554925262191,17.6929753309264,22.8743504361333
"PITG_03253",15.806471814059,35.6050578701413,18.9716053992196,38.2410765284897,14.6093101581934,22.8527028502321,13.9605820121961,24.5744197660627
"PITG_03255",9.42156992372417,37.1560805854723,23.3396203669983,37.5574433082188,12.5733947248204,23.2737193162869,15.5796486339992,24.4601746848957
"PITG_03256",16.8673267292453,41.7221545010784,22.0519262952135,61.2012377178371,20.7931143710245,22.3429734678035,16.7411104139499,21.6897387443673
"PITG_03258",16.585259684241,49.953159076165,26.7860660175754,64.9445174125604,26.8508758291899,28.9065104608676,21.7240002223034,27.1988016003268
"PITG_03259",15.2658359087937,37.9809731916828,21.2262270248464,51.6672416780666,21.3200196807546,22.0778074143607,16.420570861665,25.0377239908091
"PITG_03260",17.1360874848117,47.3323179482948,25.240534500375,57.1907932093683,28.822206507699,23.2710052040673,20.2757994534529,24.3308031899712
"PITG_03261",18.1506908664609,50.664600317595,24.041491517981,61.7347112610628,21.0947840779091,29.7461661464921,22.3164190962096,23.680695686059
"PITG_03262",15.4861093106348,43.9401008511064,20.5750829684695,57.1103838573096,27.3906169557792,21.5775861744172,22.2891262562243,22.5625062005603
"PITG_03263",18.3423136721121,41.5252829157863,23.2900183100992,54.154403202745,28.4648010127085,25.8142723249996,19.7963606513817,23.0775324219545
"PITG_03264",15.8120375715615,47.3257104490056,21.4039676177424,59.798713351738,27.6221951604375,24.1354916608489,19.8073683421847,24.9418639546457
"PITG_03265",19.43621778913,46.9694292697351,22.2786718330834,56.7699346405229,31.9501992169782,22.4752968248443,21.1583348672011,22.3159951267234
"PITG_03266",16.5015475835974,40.9429814675005,21.2678622821736,54.8163109235494,23.2982518773552,22.8283840175493,23.6059626913157,24.1251072250518
"PITG_03267",16.4821066623178,45.0888237274944,22.4556273133558,61.5679541647484,26.6071554148874,23.558343896179,20.5967591686352,23.6578441630494
"PITG_03268",15.8480931953146,43.8678531085322,23.9401422442541,58.5517201712202,20.1155958564088,24.4419126821799,23.609847430124,24.3385302895549
"PITG_03269",16.3163767357548,52.9025230063675,24.1612311539108,65.1925372933794,33.613403494777,22.0300564604695,24.845819880803,25.2730195295299
"PITG_03270",17.844941894057,45.2208801254977,24.0962237810395,61.2819750988414,24.0937140225535,23.4123585355007,21.7829508462408,22.4838599788817
"PITG_03271",18.2417858142443,43.5312610705325,25.9400412780047,67.0402084628517,24.7046785449084,18.2977956176495,21.9091664489403,25.1765862460284
"PITG_03272",17.1660504828765,42.6557319159807,20.1755893005084,53.0726522481435,26.9693997837165,21.9301294683881,24.9363894757848,22.428106858236
"PITG_03273",9.22061957486462,42.0348205499305,11.3141161060703,49.9633359707866,21.1458454961418,12.4731534895088,12.072607272372,11.7686102998592
"PITG_03274",19.9009153152134,43.8069577816817,21.5820152036144,53.5208267740413,26.9628913375625,21.3053608709437,20.6824505302899,23.3795386916679
"PITG_03275",19.245854769446,44.2225710444767,22.8628808812611,58.2467782191164,26.0010376622498,23.6140111107495,21.2591835056808,23.2154040817225
"PITG_03276",17.5877444311416,45.5366518190464,24.2828727493111,62.3701254130471,30.2916470280191,24.4061203197529,21.2746579984662,22.9082630445872
"PITG_03277",13.7426671054866,45.4312851627242,23.6391419363697,53.4630029803209,25.5618120122916,23.1188364044668,19.8895222459077,21.4504343886502
"PITG_03278",16.9152756636936,46.2342690583986,23.5269866897952,56.1958883121322,26.3697342082363,22.7742656405926,22.1070139861614,25.022408444685
"PITG_03279",21.740513245665,64.2267811302184,28.8161027628783,85.2694792696965,43.1208670082129,38.2558943030645,24.4148813173905,28.4562613361193
"PITG_03280",18.9684698703733,46.5029482637328,24.3611153678558,63.5724120177839,27.0728933498455,24.9691737446849,24.4422768217552,25.7444339570536
"PITG_03281",17.9086044992762,46.1973902213334,23.62966015844,61.5132842158736,25.6693749047791,25.5520968473125,25.7748138182421,27.4996243738793
"PITG_03282",18.5542937187726,41.9149025431842,22.8113756654739,62.8511047876084,25.6682201320554,24.7337477698329,24.0679865600201,25.4915507794513
"PITG_03283",14.0003998980474,40.3540645492347,18.7973571768085,50.7194067368198,22.6740166094157,19.3603756829663,18.3470566003498,20.861483096937
"PITG_03284",16.528221228289,45.3611241888166,23.5207712496439,60.5152292650665,22.0795903393463,25.5027807734523,22.0322799020624,21.942820809967
"PITG_03285",14.6057367466804,34.6448147090253,22.5527555676314,51.5515004966299,17.7942429061329,22.7003049473977,22.8796719401326,21.1590468779411
"PITG_03286",17.4608742534534,37.5690998653787,28.7562023744164,69.3519843948054,37.080895967925,30.6918211807229,23.8937266872,27.5072886260349
"PITG_03287",18.4546402292655,51.6313796668735,24.8420757945276,62.2438030378514,28.9575373905421,23.4529008576835,22.9795203532866,23.4399999804501
"PITG_03288",18.3730933447095,47.3887805597359,22.9388237480689,59.9645022595099,28.2401152242522,22.5690920709582,20.6738591821591,21.984013254484
"PITG_03289",16.9427583274703,47.5459459046199,21.5851241359048,58.1823172278169,32.4544560406517,22.6526229231905,21.3736662588506,22.842861922958
"PITG_03290",17.3010527597131,42.7490017642952,21.5642056459029,59.5480837964936,22.527710100259,23.9132116981753,23.9841414036313,22.4835014554681
"PITG_03291",18.2026563579861,43.7491552007576,21.1392525803292,60.8049055346651,24.172045077687,24.3346936308727,23.0294849419057,22.6471714041501
"PITG_03292",15.6755459623424,47.2732345494329,20.7105359863613,56.8141559036971,23.2570503233111,23.2639472262592,18.5311893284162,20.6010515536477
"PITG_03293",17.1594401041224,46.8638680627316,24.6696683312657,56.3100957265975,24.3283769795324,24.5470698246264,23.5329066325724,23.4865821170954
"PITG_03294",14.3755687796796,43.7996741061668,21.3512601125225,51.9542300178054,22.8117220554186,20.9469123403818,20.8255076596982,22.6688110598422
"PITG_03295",15.6885761669802,45.9289378983363,22.0083535756153,65.3997592517041,28.2382334083573,23.1655046169655,21.1435293770126,22.5640836484202
"PITG_03296",16.1140735321393,41.5483946194611,21.2989070591818,58.7552526301419,32.5557569447077,22.2241422348961,21.3062173672583,21.8927945445777
"PITG_03297",18.4768749515996,41.6474744369152,25.0863771910332,62.6717296363334,25.8318631928173,24.7010269077721,24.0360286486769,24.1001371053544
"PITG_03298",18.5848132614858,48.2454798350098,23.3146306335257,57.6466145690252,27.8748210719736,22.1849950556535,18.5632929543102,23.2003345502577
"PITG_03299",13.4733586218091,41.7126514527937,17.8908072111058,52.5243151199431,19.2792737947116,23.4536367968722,19.8915083648761,27.5656321510298
"PITG_03300",16.9823452673311,47.6354632351013,21.4354656477108,60.4509163504818,26.1887203331427,23.1442718870371,19.3874925160562,23.4652349113227
"PITG_03301",16.0227651779475,38.393316360579,21.9481162357988,57.9142971116329,29.2725616382455,21.6513153214903,17.9147323315307,22.7245846979045
"PITG_03302",16.1684551636194,44.9922680934401,21.7816889730543,53.1359919920812,24.7582487630089,20.5244228838932,20.6240857090975,22.3128186981273
"PITG_03303",17.1867866054232,44.6492813936719,26.9333532489958,61.3529110730335,26.3276921638305,26.8384471225302,23.6055702216936,25.9126764395351
"PITG_03304",16.91244461326,42.9631990737458,22.9599233329014,61.9185397085461,26.7330182781904,23.4674282571986,19.9003625384733,24.8306799123711
"PITG_03305",16.9990322798744,44.2708178362001,22.3648668930572,58.1768567705512,29.0336986419897,23.4613802588683,22.4750545546145,23.6483066067538
"PITG_03306",19.3844393926018,44.9549479754657,21.3198187417045,57.5132995175409,25.2860712520187,25.2405926075285,24.4581362994487,25.6050414255902
"PITG_03307",20.1200339955813,51.920380485028,24.3240516930888,63.9418644183399,31.5714942040053,25.426973065234,21.5517366309899,26.4934485309531
"PITG_03308",17.2260258901332,44.5373724841643,22.7396443057488,60.0556759583307,27.3384638347793,24.7126048325844,21.3791118300101,25.2353581448377
"PITG_03309",17.7250490948786,44.1027807305702,23.5963691948366,61.0316452931568,27.7516451010443,23.2459526834549,22.9859051009094,24.2947577194278
"PITG_03310",16.6684158085968,43.1596148399258,20.9371876649261,55.5064795931174,30.3007053894192,23.7459683368841,20.5545537399717,23.8916179098538
"PITG_03311",16.5207676770154,48.2341825852602,22.6566053011424,53.4412422922334,24.7099433153549,23.7535823816742,22.6883991628848,25.8054544739891
"PITG_03312",15.8937957513692,40.4599251107878,21.066174275716,56.7256102493343,24.1421332309344,22.9297754762761,17.7992664939539,24.2582192593088
"PITG_03313",15.1623831251529,42.9131263918376,20.0988140567873,55.5377569396939,23.0850658351678,22.3782483389598,20.9998599279432,21.7316990135371
"PITG_03314",15.6091334115253,39.1316405705047,19.2796180747487,47.1117956528134,19.0425173126602,23.0126770423725,17.8998503210533,20.9230744506667
"PITG_03316",17.3322039801532,64.6788484208702,26.6067764270851,69.593436941868,31.705062009717,24.9348763271122,31.1499352733599,25.7726111648408
"PITG_03317",18.3761889899638,44.2852623303306,26.9520818940032,69.7047471723543,25.4327340468263,25.0878385029581,19.9149778848528,22.0369884097945
"PITG_03318",15.5197590367571,43.0265433969424,22.5213760965246,60.3151883267775,27.7897552199054,22.9842842500656,21.1972418527098,23.3373669285978
"PITG_03319",15.866678234907,56.0794529802184,11.2137339355358,36.604200960339,9.51251174564365,18.8006622980682,30.7475896785395,20.2343858221853
"PITG_03320",14.0350264138885,85.4302002223001,21.5174593878853,51.515344624583,19.2237187787068,28.1096118500936,37.250643840298,25.0309837165884
"PITG_03322",14.3936326111998,43.2267329315471,22.0501819097004,53.9914871279457,24.261461867587,21.4782914139808,19.4468383174133,23.8305287873381
"PITG_03323",15.6015945525598,47.3309639121241,22.2317543575197,56.8042340926841,24.2182522153313,24.0476327437562,18.4520347115497,24.1271576140346
"PITG_03324",17.2219279566494,44.8450928450076,21.6546778198486,64.0517076988457,28.9239612885527,23.5897359670248,24.5403399030464,22.5447291158301
"PITG_03325",17.7650182747244,42.8600856753409,21.7762544606524,61.6838966470465,24.6665350879719,25.4589563586991,24.3120189060225,24.1967160249377
"PITG_03326",18.5071766828277,38.1911131104113,27.7030616530293,72.1036011559482,36.5617147919434,30.7793551506818,20.3726016540762,26.3422958138045
"PITG_03327",17.5314282066367,48.3537018636498,22.1687816145561,60.2581200090796,29.441940223378,27.3349302528299,21.3645139417432,22.6368154784821
"PITG_03328",17.0846158137833,45.8730263711093,22.9350240129279,61.0809877932161,31.6795847135276,22.9494420952133,21.2478945385976,22.8715143473488
